season,stem,sar_path,opt_path,quality_pass,reject_reasons,opt_edge_mean,opt_gray_std,opt_water_ratio,sar_edge_mean,sar_gray_std,sar_resolved_path,opt_resolved_path
summer,ROIs1868_summer_0_p537,E:\Data\summer\s1_0\ROIs1868_summer_s1_0_p537.png,E:\Data\summer\s2_0\ROIs1868_summer_s2_0_p537.png,False,water_like,37.230362,53.816172,0.601562,36.901108,26.90698,E:\Data\summer\s1_0\ROIs1868_summer_s1_0_p537.png,E:\Data\summer\s2_0\ROIs1868_summer_s2_0_p537.png
spring,ROIs1158_spring_112_p67,E:\Data\spring\s1_112\ROIs1158_spring_s1_112_p67.png,E:\Data\spring\s2_112\ROIs1158_spring_s2_112_p67.png,False,low_texture,11.296616,15.727766,0.000434,50.290298,36.596175,E:\Data\spring\s1_112\ROIs1158_spring_s1_112_p67.png,E:\Data\spring\s2_112\ROIs1158_spring_s2_112_p67.png
winter,ROIs2017_winter_102_p755,E:\Data\winter\s1_102\ROIs2017_winter_s1_102_p755.png,E:\Data\winter\s2_102\ROIs2017_winter_s2_102_p755.png,False,low_texture,10.149948,27.494619,0.045139,41.659927,35.794381,E:\Data\winter\s1_102\ROIs2017_winter_s1_102_p755.png,E:\Data\winter\s2_102\ROIs2017_winter_s2_102_p755.png
summer,ROIs1868_summer_56_p132,E:\Data\summer\s1_56\ROIs1868_summer_s1_56_p132.png,E:\Data\summer\s2_56\ROIs1868_summer_s2_56_p132.png,False,low_texture,12.224625,20.305996,0.0,51.610703,33.866503,E:\Data\summer\s1_56\ROIs1868_summer_s1_56_p132.png,E:\Data\summer\s2_56\ROIs1868_summer_s2_56_p132.png
fall,ROIs1970_fall_133_p689,E:\Data\fall\s1_133\ROIs1970_fall_s1_133_p689.png,E:\Data\fall\s2_133\ROIs1970_fall_s2_133_p689.png,False,low_texture,12.573364,16.855992,0.0,47.84169,34.647364,E:\Data\fall\s1_133\ROIs1970_fall_s1_133_p689.png,E:\Data\fall\s2_133\ROIs1970_fall_s2_133_p689.png
summer,ROIs1868_summer_57_p302,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p302.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p302.png,False,water_like,21.110809,32.249973,0.540365,41.244217,36.684379,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p302.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p302.png
winter,ROIs2017_winter_134_p408,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p408.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p408.png,False,low_texture,16.083481,17.16359,0.0,42.60231,53.988875,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p408.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p408.png
summer,summer_img_temperate_p6414,E:\Data\summer\s1_160\summer_img_temperate_p6414.png,E:\Data\summer\s2_160\summer_img_temperate_p6414.png,False,low_texture,12.700699,8.178723,0.0,11.046631,5.576831,E:\Data\summer\s1_160\summer_img_temperate_p6414.png,E:\Data\summer\s2_160\summer_img_temperate_p6414.png
fall,fall_img_tropical_p11684,E:\Data\fall\s1_150\fall_img_tropical_p11684.png,E:\Data\fall\s2_150\fall_img_tropical_p11684.png,False,low_texture,7.146881,5.566475,0.0,15.953156,16.149679,E:\Data\fall\s1_150\fall_img_tropical_p11684.png,E:\Data\fall\s2_150\fall_img_tropical_p11684.png
spring,ROIs1158_spring_136_p540,E:\Data\spring\s1_136\ROIs1158_spring_s1_136_p540.png,E:\Data\spring\s2_136\ROIs1158_spring_s2_136_p540.png,False,low_texture,14.8797,8.296206,0.0,68.148346,44.443046,E:\Data\spring\s1_136\ROIs1158_spring_s1_136_p540.png,E:\Data\spring\s2_136\ROIs1158_spring_s2_136_p540.png
winter,ROIs2017_winter_56_p1101,E:\Data\winter\s1_56\ROIs2017_winter_s1_56_p1101.png,E:\Data\winter\s2_56\ROIs2017_winter_s2_56_p1101.png,False,water_like,29.386963,32.116114,0.897135,36.45726,32.440275,E:\Data\winter\s1_56\ROIs2017_winter_s1_56_p1101.png,E:\Data\winter\s2_56\ROIs2017_winter_s2_56_p1101.png
summer,ROIs1868_summer_90_p532,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p532.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p532.png,False,low_texture,10.399323,16.246711,0.0,50.326248,39.52161,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p532.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p532.png
summer,ROIs1868_summer_102_p727,E:\Data\summer\s1_102\ROIs1868_summer_s1_102_p727.png,E:\Data\summer\s2_102\ROIs1868_summer_s2_102_p727.png,False,low_texture,11.841721,23.416181,0.0,47.910492,34.018499,E:\Data\summer\s1_102\ROIs1868_summer_s1_102_p727.png,E:\Data\summer\s2_102\ROIs1868_summer_s2_102_p727.png
fall,ROIs1970_fall_138_p957,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p957.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p957.png,False,low_texture,10.627304,8.313566,0.000868,54.16452,39.74001,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p957.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p957.png
fall,ROIs1970_fall_138_p679,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p679.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p679.png,False,low_texture,10.804413,12.385163,0.0,50.873367,39.150157,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p679.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p679.png
spring,ROIs1158_spring_6_p506,E:\Data\spring\s1_6\ROIs1158_spring_s1_6_p506.png,E:\Data\spring\s2_6\ROIs1158_spring_s2_6_p506.png,False,low_texture,12.454117,29.073148,0.0,35.628998,31.130085,E:\Data\spring\s1_6\ROIs1158_spring_s1_6_p506.png,E:\Data\spring\s2_6\ROIs1158_spring_s2_6_p506.png
fall,ROIs1970_fall_129_p1241,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1241.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1241.png,False,water_like,16.124466,29.321651,0.659288,51.093781,48.90644,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1241.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1241.png
fall,fall_img_temperate_p17,E:\Data\fall\s1_150\fall_img_temperate_p17.png,E:\Data\fall\s2_150\fall_img_temperate_p17.png,False,low_texture,20.63443,7.053203,0.0,9.048553,4.226832,E:\Data\fall\s1_150\fall_img_temperate_p17.png,E:\Data\fall\s2_150\fall_img_temperate_p17.png
summer,ROIs1868_summer_148_p677,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p677.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p677.png,False,low_texture,16.813156,13.240313,0.005208,53.063477,43.448605,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p677.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p677.png
spring,ROIs1158_spring_23_p1028,E:\Data\spring\s1_23\ROIs1158_spring_s1_23_p1028.png,E:\Data\spring\s2_23\ROIs1158_spring_s2_23_p1028.png,False,water_like,19.195419,33.948563,0.982205,40.156113,41.900415,E:\Data\spring\s1_23\ROIs1158_spring_s1_23_p1028.png,E:\Data\spring\s2_23\ROIs1158_spring_s2_23_p1028.png
summer,ROIs1868_summer_57_p437,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p437.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p437.png,False,water_like,24.822113,19.234029,0.889757,43.876968,41.013551,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p437.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p437.png
fall,ROIs1970_fall_80_p837,E:\Data\fall\s1_80\ROIs1970_fall_s1_80_p837.png,E:\Data\fall\s2_80\ROIs1970_fall_s2_80_p837.png,False,water_like,33.834061,45.092368,0.472222,73.864822,60.172232,E:\Data\fall\s1_80\ROIs1970_fall_s1_80_p837.png,E:\Data\fall\s2_80\ROIs1970_fall_s2_80_p837.png
summer,ROIs1868_summer_136_p417,E:\Data\summer\s1_136\ROIs1868_summer_s1_136_p417.png,E:\Data\summer\s2_136\ROIs1868_summer_s2_136_p417.png,False,low_texture,13.175598,15.318829,0.000868,45.749069,40.525763,E:\Data\summer\s1_136\ROIs1868_summer_s1_136_p417.png,E:\Data\summer\s2_136\ROIs1868_summer_s2_136_p417.png
fall,ROIs1970_fall_110_p195,E:\Data\fall\s1_110\ROIs1970_fall_s1_110_p195.png,E:\Data\fall\s2_110\ROIs1970_fall_s2_110_p195.png,False,low_texture,16.197861,16.93265,0.0,53.871353,40.178875,E:\Data\fall\s1_110\ROIs1970_fall_s1_110_p195.png,E:\Data\fall\s2_110\ROIs1970_fall_s2_110_p195.png
fall,fall_img_tropical_p5280,E:\Data\fall\s1_150\fall_img_tropical_p5280.png,E:\Data\fall\s2_150\fall_img_tropical_p5280.png,False,low_texture,6.53244,3.893153,0.0,31.445999,13.405989,E:\Data\fall\s1_150\fall_img_tropical_p5280.png,E:\Data\fall\s2_150\fall_img_tropical_p5280.png
summer,ROIs1868_summer_88_p758,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p758.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p758.png,False,low_texture,5.250427,24.474814,0.0,43.138214,80.400688,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p758.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p758.png
summer,summer_img_temperate_p5277,E:\Data\summer\s1_160\summer_img_temperate_p5277.png,E:\Data\summer\s2_160\summer_img_temperate_p5277.png,False,low_texture;sar_low_texture,6.740479,2.570754,0.0,3.65387,1.873527,E:\Data\summer\s1_160\summer_img_temperate_p5277.png,E:\Data\summer\s2_160\summer_img_temperate_p5277.png
summer,ROIs1868_summer_45_p583,E:\Data\summer\s1_45\ROIs1868_summer_s1_45_p583.png,E:\Data\summer\s2_45\ROIs1868_summer_s2_45_p583.png,False,water_like,31.510727,50.509993,0.83724,55.836304,38.282705,E:\Data\summer\s1_45\ROIs1868_summer_s1_45_p583.png,E:\Data\summer\s2_45\ROIs1868_summer_s2_45_p583.png
winter,ROIs2017_winter_146_p1337,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1337.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1337.png,False,low_texture,13.502777,23.944347,0.073351,60.027481,44.390757,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1337.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1337.png
summer,ROIs1868_summer_121_p207,E:\Data\summer\s1_121\ROIs1868_summer_s1_121_p207.png,E:\Data\summer\s2_121\ROIs1868_summer_s2_121_p207.png,False,water_like,39.61084,34.700603,0.396701,68.831268,44.860237,E:\Data\summer\s1_121\ROIs1868_summer_s1_121_p207.png,E:\Data\summer\s2_121\ROIs1868_summer_s2_121_p207.png
fall,ROIs1970_fall_16_p245,E:\Data\fall\s1_16\ROIs1970_fall_s1_16_p245.png,E:\Data\fall\s2_16\ROIs1970_fall_s2_16_p245.png,False,low_texture,1.931808,1.029376,0.0,33.598953,18.117179,E:\Data\fall\s1_16\ROIs1970_fall_s1_16_p245.png,E:\Data\fall\s2_16\ROIs1970_fall_s2_16_p245.png
winter,ROIs2017_winter_93_p453,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p453.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p453.png,False,water_like,16.974197,41.392333,0.940972,59.593109,47.303038,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p453.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p453.png
fall,fall_img_temperate_p5203,E:\Data\fall\s1_150\fall_img_temperate_p5203.png,E:\Data\fall\s2_150\fall_img_temperate_p5203.png,False,sar_low_texture,16.099411,20.636387,0.0,4.834595,5.261863,E:\Data\fall\s1_150\fall_img_temperate_p5203.png,E:\Data\fall\s2_150\fall_img_temperate_p5203.png
fall,fall_img_tropical_p12539,E:\Data\fall\s1_150\fall_img_tropical_p12539.png,E:\Data\fall\s2_150\fall_img_tropical_p12539.png,False,low_texture,9.214417,8.220289,0.0,21.655899,15.248921,E:\Data\fall\s1_150\fall_img_tropical_p12539.png,E:\Data\fall\s2_150\fall_img_tropical_p12539.png
fall,fall_img_temperate_p610,E:\Data\fall\s1_150\fall_img_temperate_p610.png,E:\Data\fall\s2_150\fall_img_temperate_p610.png,False,low_texture,15.500092,13.296786,0.0,6.207947,5.4896,E:\Data\fall\s1_150\fall_img_temperate_p610.png,E:\Data\fall\s2_150\fall_img_temperate_p610.png
fall,ROIs1970_fall_37_p268,E:\Data\fall\s1_37\ROIs1970_fall_s1_37_p268.png,E:\Data\fall\s2_37\ROIs1970_fall_s2_37_p268.png,False,low_texture,11.661346,16.81767,0.0,46.495193,38.943132,E:\Data\fall\s1_37\ROIs1970_fall_s1_37_p268.png,E:\Data\fall\s2_37\ROIs1970_fall_s2_37_p268.png
summer,ROIs1868_summer_47_p613,E:\Data\summer\s1_47\ROIs1868_summer_s1_47_p613.png,E:\Data\summer\s2_47\ROIs1868_summer_s2_47_p613.png,False,water_like,17.556549,23.982437,0.999132,45.823502,46.871544,E:\Data\summer\s1_47\ROIs1868_summer_s1_47_p613.png,E:\Data\summer\s2_47\ROIs1868_summer_s2_47_p613.png
winter,ROIs2017_winter_102_p704,E:\Data\winter\s1_102\ROIs2017_winter_s1_102_p704.png,E:\Data\winter\s2_102\ROIs2017_winter_s2_102_p704.png,False,low_texture,11.936996,20.939616,0.001736,41.673279,38.930784,E:\Data\winter\s1_102\ROIs2017_winter_s1_102_p704.png,E:\Data\winter\s2_102\ROIs2017_winter_s2_102_p704.png
summer,ROIs1868_summer_57_p352,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p352.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p352.png,False,water_like,21.615768,28.118898,0.71875,44.251007,46.187861,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p352.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p352.png
fall,ROIs1970_fall_138_p372,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p372.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p372.png,False,low_texture,12.678665,9.325226,0.001736,48.872299,43.055703,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p372.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p372.png
summer,ROIs1868_summer_25_p878,E:\Data\summer\s1_25\ROIs1868_summer_s1_25_p878.png,E:\Data\summer\s2_25\ROIs1868_summer_s2_25_p878.png,False,low_texture,15.273163,17.068859,0.0,37.495392,23.975946,E:\Data\summer\s1_25\ROIs1868_summer_s1_25_p878.png,E:\Data\summer\s2_25\ROIs1868_summer_s2_25_p878.png
fall,fall_img_tropical_p10588,E:\Data\fall\s1_150\fall_img_tropical_p10588.png,E:\Data\fall\s2_150\fall_img_tropical_p10588.png,False,low_texture,6.762329,4.020068,0.0,34.048111,15.889492,E:\Data\fall\s1_150\fall_img_tropical_p10588.png,E:\Data\fall\s2_150\fall_img_tropical_p10588.png
fall,fall_img_tropical_p12067,E:\Data\fall\s1_150\fall_img_tropical_p12067.png,E:\Data\fall\s2_150\fall_img_tropical_p12067.png,False,low_texture,9.065796,5.828851,0.0,31.205948,16.928458,E:\Data\fall\s1_150\fall_img_tropical_p12067.png,E:\Data\fall\s2_150\fall_img_tropical_p12067.png
winter,ROIs2017_winter_93_p809,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p809.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p809.png,False,water_like,21.698624,39.235577,0.721788,57.660324,47.503083,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p809.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p809.png
winter,ROIs2017_winter_56_p1237,E:\Data\winter\s1_56\ROIs2017_winter_s1_56_p1237.png,E:\Data\winter\s2_56\ROIs2017_winter_s2_56_p1237.png,False,water_like,22.750427,27.132006,0.94184,35.267609,29.76841,E:\Data\winter\s1_56\ROIs2017_winter_s1_56_p1237.png,E:\Data\winter\s2_56\ROIs2017_winter_s2_56_p1237.png
winter,winter_img_temperate_p389,E:\Data\winter\s1_171\winter_img_temperate_p389.png,E:\Data\winter\s2_171\winter_img_temperate_p389.png,False,low_texture,20.15799,13.819315,0.0,7.662109,8.577484,E:\Data\winter\s1_171\winter_img_temperate_p389.png,E:\Data\winter\s2_171\winter_img_temperate_p389.png
summer,summer_img_temperate_p2496,E:\Data\summer\s1_160\summer_img_temperate_p2496.png,E:\Data\summer\s2_160\summer_img_temperate_p2496.png,False,low_texture;sar_low_texture,15.93689,5.299302,0.0,5.250793,2.413056,E:\Data\summer\s1_160\summer_img_temperate_p2496.png,E:\Data\summer\s2_160\summer_img_temperate_p2496.png
winter,ROIs2017_winter_140_p516,E:\Data\winter\s1_140\ROIs2017_winter_s1_140_p516.png,E:\Data\winter\s2_140\ROIs2017_winter_s2_140_p516.png,False,water_like,27.783066,48.102698,0.916233,20.180817,17.412828,E:\Data\winter\s1_140\ROIs2017_winter_s1_140_p516.png,E:\Data\winter\s2_140\ROIs2017_winter_s2_140_p516.png
summer,ROIs1868_summer_113_p418,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p418.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p418.png,False,water_like,17.696411,60.103996,0.37934,52.489716,40.673623,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p418.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p418.png
summer,ROIs1868_summer_115_p169,E:\Data\summer\s1_115\ROIs1868_summer_s1_115_p169.png,E:\Data\summer\s2_115\ROIs1868_summer_s2_115_p169.png,False,low_texture;water_like,10.591629,10.729413,1.0,47.465775,30.639607,E:\Data\summer\s1_115\ROIs1868_summer_s1_115_p169.png,E:\Data\summer\s2_115\ROIs1868_summer_s2_115_p169.png
spring,ROIs1158_spring_109_p929,E:\Data\spring\s1_109\ROIs1158_spring_s1_109_p929.png,E:\Data\spring\s2_109\ROIs1158_spring_s2_109_p929.png,False,water_like,29.097076,42.724324,0.633681,65.245087,59.998965,E:\Data\spring\s1_109\ROIs1158_spring_s1_109_p929.png,E:\Data\spring\s2_109\ROIs1158_spring_s2_109_p929.png
summer,ROIs1868_summer_113_p157,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p157.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p157.png,False,water_like,35.349487,61.416662,0.390625,53.89595,49.461381,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p157.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p157.png
summer,ROIs1868_summer_90_p983,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p983.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p983.png,False,low_texture,12.684311,31.695113,0.06684,50.285858,51.327401,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p983.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p983.png
spring,ROIs1158_spring_40_p842,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p842.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p842.png,False,low_texture,8.492798,17.468041,0.0,33.693344,32.799548,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p842.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p842.png
winter,winter_img_temperate_p2389,E:\Data\winter\s1_170\winter_img_temperate_p2389.png,E:\Data\winter\s2_170\winter_img_temperate_p2389.png,False,low_texture,18.529633,14.050802,0.0,18.248871,17.391889,E:\Data\winter\s1_170\winter_img_temperate_p2389.png,E:\Data\winter\s2_170\winter_img_temperate_p2389.png
fall,ROIs1970_fall_106_p796,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p796.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p796.png,False,low_texture,13.271988,57.423987,0.00651,47.612015,58.584419,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p796.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p796.png
summer,ROIs1868_summer_54_p670,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p670.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p670.png,False,low_texture;water_like,9.941635,11.265256,0.996962,31.67981,23.395514,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p670.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p670.png
fall,fall_img_tropical_p9795,E:\Data\fall\s1_150\fall_img_tropical_p9795.png,E:\Data\fall\s2_150\fall_img_tropical_p9795.png,False,low_texture,9.23642,9.503072,0.0,29.978333,17.100686,E:\Data\fall\s1_150\fall_img_tropical_p9795.png,E:\Data\fall\s2_150\fall_img_tropical_p9795.png
summer,ROIs1868_summer_136_p299,E:\Data\summer\s1_136\ROIs1868_summer_s1_136_p299.png,E:\Data\summer\s2_136\ROIs1868_summer_s2_136_p299.png,False,low_texture,12.431122,17.616633,0.0,44.189407,48.525334,E:\Data\summer\s1_136\ROIs1868_summer_s1_136_p299.png,E:\Data\summer\s2_136\ROIs1868_summer_s2_136_p299.png
fall,ROIs1970_fall_139_p1746,E:\Data\fall\s1_139\ROIs1970_fall_s1_139_p1746.png,E:\Data\fall\s2_139\ROIs1970_fall_s2_139_p1746.png,False,water_like,25.817291,22.824259,0.469184,31.97554,34.401175,E:\Data\fall\s1_139\ROIs1970_fall_s1_139_p1746.png,E:\Data\fall\s2_139\ROIs1970_fall_s2_139_p1746.png
winter,winter_img_temperate_p7357,E:\Data\winter\s1_170\winter_img_temperate_p7357.png,E:\Data\winter\s2_170\winter_img_temperate_p7357.png,False,low_texture,19.429596,13.995442,0.0,6.310364,8.999587,E:\Data\winter\s1_170\winter_img_temperate_p7357.png,E:\Data\winter\s2_170\winter_img_temperate_p7357.png
summer,ROIs1868_summer_10_p154,E:\Data\summer\s1_10\ROIs1868_summer_s1_10_p154.png,E:\Data\summer\s2_10\ROIs1868_summer_s2_10_p154.png,False,low_texture,9.730637,4.188646,0.0,37.677139,22.516262,E:\Data\summer\s1_10\ROIs1868_summer_s1_10_p154.png,E:\Data\summer\s2_10\ROIs1868_summer_s2_10_p154.png
spring,spring_img_temperate_p605,E:\Data\spring\s1_155\spring_img_temperate_p605.png,E:\Data\spring\s2_155\spring_img_temperate_p605.png,False,low_texture;sar_low_texture,4.581726,3.59194,0.0,4.763611,2.649984,E:\Data\spring\s1_155\spring_img_temperate_p605.png,E:\Data\spring\s2_155\spring_img_temperate_p605.png
winter,winter_img_temperate_p7077,E:\Data\winter\s1_170\winter_img_temperate_p7077.png,E:\Data\winter\s2_170\winter_img_temperate_p7077.png,False,low_texture;sar_low_texture,23.263062,13.588405,0.0,4.997131,3.116874,E:\Data\winter\s1_170\winter_img_temperate_p7077.png,E:\Data\winter\s2_170\winter_img_temperate_p7077.png
fall,fall_img_tropical_p6237,E:\Data\fall\s1_150\fall_img_tropical_p6237.png,E:\Data\fall\s2_150\fall_img_tropical_p6237.png,False,low_texture,5.109695,3.057544,0.0,34.317856,16.232499,E:\Data\fall\s1_150\fall_img_tropical_p6237.png,E:\Data\fall\s2_150\fall_img_tropical_p6237.png
winter,winter_img_temperate_p6891,E:\Data\winter\s1_170\winter_img_temperate_p6891.png,E:\Data\winter\s2_170\winter_img_temperate_p6891.png,False,low_texture,11.54834,8.845219,0.0,19.138367,17.629465,E:\Data\winter\s1_170\winter_img_temperate_p6891.png,E:\Data\winter\s2_170\winter_img_temperate_p6891.png
fall,ROIs1970_fall_7_p622,E:\Data\fall\s1_7\ROIs1970_fall_s1_7_p622.png,E:\Data\fall\s2_7\ROIs1970_fall_s2_7_p622.png,False,water_like,29.112183,23.801765,0.994358,46.147522,47.668699,E:\Data\fall\s1_7\ROIs1970_fall_s1_7_p622.png,E:\Data\fall\s2_7\ROIs1970_fall_s2_7_p622.png
winter,ROIs2017_winter_134_p510,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p510.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p510.png,False,low_texture,3.193832,1.430266,0.0,36.725494,24.545787,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p510.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p510.png
summer,ROIs1868_summer_47_p1448,E:\Data\summer\s1_47\ROIs1868_summer_s1_47_p1448.png,E:\Data\summer\s2_47\ROIs1868_summer_s2_47_p1448.png,False,low_texture;water_like,13.880569,32.081602,0.75,44.631241,37.183486,E:\Data\summer\s1_47\ROIs1868_summer_s1_47_p1448.png,E:\Data\summer\s2_47\ROIs1868_summer_s2_47_p1448.png
fall,fall_img_tropical_p12439,E:\Data\fall\s1_150\fall_img_tropical_p12439.png,E:\Data\fall\s2_150\fall_img_tropical_p12439.png,False,low_texture,6.720383,5.21341,0.0,20.988495,13.866514,E:\Data\fall\s1_150\fall_img_tropical_p12439.png,E:\Data\fall\s2_150\fall_img_tropical_p12439.png
summer,summer_img_temperate_p4619,E:\Data\summer\s1_160\summer_img_temperate_p4619.png,E:\Data\summer\s2_160\summer_img_temperate_p4619.png,False,low_texture;sar_low_texture,20.301239,15.84782,0.0,3.409073,2.549921,E:\Data\summer\s1_160\summer_img_temperate_p4619.png,E:\Data\summer\s2_160\summer_img_temperate_p4619.png
summer,ROIs1868_summer_54_p1167,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p1167.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p1167.png,False,water_like,16.634079,27.566915,0.976128,34.338547,33.781944,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p1167.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p1167.png
fall,fall_img_temperate_p2333,E:\Data\fall\s1_150\fall_img_temperate_p2333.png,E:\Data\fall\s2_150\fall_img_temperate_p2333.png,False,low_texture,16.913727,15.469867,0.0,7.30687,4.198011,E:\Data\fall\s1_150\fall_img_temperate_p2333.png,E:\Data\fall\s2_150\fall_img_temperate_p2333.png
